Company Name,Average Anual Invoice,Average Anual value,Avg. Days diff,Avg. Item/Invoice,Distinct Item,Distinct Month,Gross Value HC,Inv-Pay gap,No. of Invoice,No. of Order,Pending Amount,Company Type
Company 2663,1,38993.75,,3,6,2,77987.5,281,2,2,,Partnership
Company 2664,1,26120.16,,1,1,1,26120.16,,1,1,,Public
Company 2665,3,19366,5,1,1,3,19366,86,3,4,0,Private
Company 2666,1.666666667,29036,47.66666667,1.4,6,4,87108,206.75,5,9,0,Partnership
Company 2667,2,127276.88,,1,2,1,127276.88,,2,2,,Public
Company 2668,1,9765,,1,1,1,9765,,1,1,,Private
Company 2669,1,7877.5,,4,1,1,7877.5,,1,1,,Partnership
Company 2670,1.5,95570.5,3,1.333333333,3,2,191141,277,3,3,0,Public
Company 2671,1.6,11560.156,13,1.25,4,5,57800.78,165.1428571,8,9,0,Private
Company 2672,1,1543500,17,1,1,1,1543500,,1,2,154350,Partnership
Company 2673,1,150210.51,36.5,1.5,3,2,300421.02,531,2,2,0,Public
Company 2674,2,85211.96,27,1.5,3,1,85211.96,,2,2,43114.5,Private
Company 2675,2,66229.71,5.4,1.125,8,5,264918.84,198.1666667,8,10,0,Partnership
Company 2676,1,88179,1,1,1,1,88179,,1,1,0,Public
Company 2677,1,44362.5,,1,1,1,44362.5,,1,1,,Private
Company 2678,6.2,334176.994,25.35714286,1.258064516,13,8,1670884.97,67.2,31,35,429030,Partnership
Company 2679,1,9636,,1,1,1,9636,,1,1,,Public
Company 2680,5.2,284773.858,16.375,1.307692308,22,8,1423869.29,60.72727273,26,30,0,Private
Company 2681,2,119064.41,,1,2,2,119064.41,156,2,2,,Partnership
Company 2682,3,39367.665,7.5,1.333333333,8,7,157470.66,133.1,12,11,0,Public
Company 2683,1.333333333,82210.19667,20.33333333,1.25,4,4,246630.59,328.3333333,4,7,40000,Private
Company 2684,1,15330,,1,1,1,15330,,1,1,,Partnership
Company 2685,1,115517.5,,1,1,1,115517.5,,1,1,,Public
Company 2686,1,8906.7,,1,1,1,8906.7,,1,1,,Private
Company 2687,2.25,41662.325,,1,3,5,166649.3,139.375,9,8,,Partnership
Company 2688,1,81690,3,2,2,1,81690,,1,1,0,Public
Company 2689,3,96495.4,18,2.333333333,12,5,289486.2,106.75,9,9,0,Private
Company 2690,1,17732.7,17,2,2,1,17732.7,,1,1,0,Partnership
Company 2691,1,11061,,2,2,1,11061,,1,1,,Public
Company 2692,1,63750,,1,1,1,63750,,1,2,,Private
Company 2693,1,9180,,1,1,1,9180,,1,1,,Partnership
Company 2694,1,32283,17,1.5,3,2,64566,396,2,2,0,Private
Company 2695,2,231440.63,63,1,2,1,231440.63,,2,2,0,Partnership
Company 2696,2,32916,15,1,4,5,98748,193.2,6,6,0,Private
Company 2697,1,2550,36,1,1,1,2550,,1,1,0,Partnership
Company 2698,2.666666667,139886.4467,14.33333333,1.125,8,7,419659.34,176.5,8,8,0,Private
Company 2699,1,8976,,1,1,1,8976,,1,1,,Partnership
Company 2700,1,6360,,1,1,1,6360,,1,1,,Private
Company 2701,2.5,72191.275,25.33333333,1.5,12,6,288765.1,135.5,10,8,0,Partnership
Company 2702,1,75882,35,2,3,2,151764,419,2,2,0,Private
Company 2703,1,128714,33,2,2,1,128714,,1,2,0,Partnership
Company 2704,1,7860,17,1,1,1,7860,,1,1,0,Private
Company 2705,3.5,410693.5,50.14285714,2.142857143,11,4,821387,115.75,7,6,0,Partnership
Company 2706,1,41340,63,1,1,1,41340,,1,1,0,Private
Company 2707,1,64534.315,65.33333333,1,2,2,129068.63,529,2,3,0,Partnership
Company 2708,1,159694.5,51,1,1,1,159694.5,,1,1,0,Private
Company 2709,2,220469,65.5,1.5,3,2,220469,113,2,2,0,Partnership
Company 2710,2.6,167554.916,55.15789474,1.307692308,12,10,837774.58,108.9166667,13,27,0,Private
Company 2711,5,266390.69,39.56,1.2,4,2,266390.69,93,5,21,501,Partnership
Company 2712,2.5,250467,24.75,4.2,20,3,500934,207.5,5,5,0,Private
Company 2713,35.2,3364403.086,57.56275304,1.278409091,112,12,16822015.43,17.14285714,176,175,16956993.88,Partnership
Company 2714,1,376200,60,3,3,1,376200,,1,1,7262,Private
Company 2715,1,4778.775,,1,1,2,9557.55,1034,2,2,,Private
Company 2716,1,895.51,,1,1,1,895.51,,1,1,,Private
Company 2717,2,111395.82,29,5,10,1,111395.82,,2,2,0,Private
Company 2718,4,194151.57,3,2,3,3,194151.57,28.33333333,4,4,0,Private
Company 2719,1,77514.78,,1,1,1,77514.78,,1,1,,Private
Company 2720,1,101280,,1,1,1,101280,,1,3,,Private
Company 2721,1,75250,35,3,3,1,75250,,1,2,0,Private
Company 2722,1,59220,,6,6,1,59220,,1,1,,Private
Company 2723,2,117054,36.4,1,2,4,234108,80.66666667,4,4,0,Private
Company 2724,1,19530,,1,1,1,19530,,1,2,,Private
Company 2725,1,156136,,2.5,5,2,312272,351,2,4,,Private
Company 2726,1.666666667,8083.326667,,1,1,5,24249.98,297.25,5,6,,Private
Company 2727,1,16064.62,47.5,3.5,2,2,32129.24,109,2,4,0,Private
Company 2728,1.333333333,26785.60667,51.4,2.25,4,3,80356.82,333.5,4,8,0,Private
Company 2729,6.8,302442.054,31.55555556,3.529411765,45,8,1512210.27,63.28571429,34,43,0,Private
Company 2730,1,7237.3,,1,1,1,7237.3,,1,1,,Private
Company 2731,1,2544,,1,1,1,2544,,1,2,,Private
Company 2732,4,246531.55,65.55555556,1,2,3,246531.55,46.33333333,4,4,394001,Private
Company 2733,2,103320,,1,2,1,103320,,2,2,,Private
Company 2734,1,17091,,2,2,1,17091,,1,1,,Private
Company 2735,2,248556,36.14285714,1.25,3,3,497112,265.3333333,4,7,0,Private
Company 2736,2.6,841339.14,56.86666667,2.769230769,15,8,4206695.7,111.0833333,13,18,1672087,Private
Company 2737,2,11236,,1,1,2,11236,21,2,2,,Private
Company 2738,11.2,708372.266,62.35294118,3.446428571,84,11,3541861.33,42.23529412,56,62,1357295.81,Private
Company 2739,1.5,54537.5,19.5,1,2,2,109075,578,3,6,0,Private
Company 2740,1,11236,2,1,1,1,11236,,1,3,0,Private
Company 2741,3,58096.5,1.5,1,1,3,58096.5,108.5,3,3,0,Private
Company 2742,1,59763,,1,1,1,59763,,1,1,,Private
Company 2743,1,19345,,1,2,2,38690,15,2,1,,Private
Company 2744,3,140371.72,33,1.444444444,7,7,421115.16,66.5,9,16,0,Private
Company 2745,1,10500,,1,1,1,10500,,1,1,,Private
Company 2746,1,3932.6,,1,1,1,3932.6,,1,1,,Private
Company 2747,1.5,17672.5,,1,2,3,35345,144,3,3,,Private
Company 2748,1,37800,4,1,1,1,37800,,1,1,18900,Private
Company 2749,1,231948,73,4,8,2,463896,789,2,4,0,Private
Company 2750,2.5,69276.38,23,1,1,4,138552.76,66,5,3,0,Private
Company 2751,1,9450,,1,1,1,9450,,1,1,,Private
Company 2752,2.666666667,55470.22667,14.75,1,5,5,166410.68,174.8,8,11,0,Private
Company 2753,2.75,2552096.875,132.6,3.090909091,34,9,10208387.5,117.8,11,11,1648490,Private
Company 2754,1.5,49172.1125,95.33333333,1.333333333,5,5,196688.45,280.5,6,9,95203,Public
Company 2755,1,2397,,1,1,1,2397,,1,1,,Public
Company 2756,5,377129.575,19,1.3,15,10,1508518.3,86.14285714,20,20,6961,Public
Company 2757,1,6090,,1,1,1,6090,,1,1,,Public
Company 2758,4,60305.76,41,1.75,5,2,60305.76,133,4,5,4614,Public
Company 2759,1,6037.5,,1,1,1,6037.5,,1,1,,Public
Company 2760,4.8,197045.06,25.79166667,2.208333333,9,10,985225.3,53.90476191,24,34,0,Public
Company 2761,1,9843.75,9.5,1,2,2,19687.5,96,2,2,0,Public
Company 2762,2,150421,2,4.5,9,1,150421,,2,2,5062,Public
Company 2763,1,7612.5,2,1,2,2,15225,175,2,2,0,Public
Company 2764,1,2637.5,,1,1,1,2637.5,,1,1,,Public
Company 2765,1,6615,,1,1,1,6615,,1,1,,Public
Company 2766,1,10223.5,33,6,1,1,10223.5,,1,2,0,Public
Company 2767,2,40583.155,,1,3,4,81166.31,78.66666667,4,4,,Public
Company 2768,1.5,18877.325,20,1,2,2,37754.65,551,3,3,15000,Public
Company 2769,1,7928.95,216,1,1,2,15857.9,493,2,2,8143,Public
Company 2770,1,9373.81,50,1.5,1,2,18747.62,344,2,2,0,Public
Company 2771,1,2007.75,,1.5,1,1,4015.5,364,2,2,,Public
Company 2772,1,4980.75,,1,1,1,4980.75,,1,1,,Public
Company 2773,1,4785.84,4,1,1,1,4785.84,,1,2,0,Public
Company 2774,1,3450,129,1,1,1,3450,,1,1,950,Public
Company 2775,1,45457.5,,1,1,1,45457.5,,1,1,,Public
Company 2776,2,23415,,1.5,3,2,23415,104,2,2,,Public
Company 2777,15,7676335.856,50.60833333,1.346666667,55,12,38381679.28,23.80327869,75,98,27214062,Public
Company 2778,4,85211.515,24,5.75,15,3,170423.03,77,8,7,0,Public
Company 2779,1.5,15043.98,18,2,2,3,30087.96,120,3,3,0,Public
Company 2780,1,18288.43,,2,2,1,18288.43,,1,1,,Public
Company 2781,1,13528.46,,1,1,1,13528.46,,1,1,,Public
Company 2782,4,61847.78333,27.3,1.416666667,12,7,185543.35,93.2,12,11,41545,Public
Company 2783,1,8935.5,,1,1,1,8935.5,,1,1,,Public
Company 2784,4.5,6907919.43,84,3,21,4,13815838.86,67.16666667,9,10,14333052,Public
Company 2785,2,14280,1,1,1,5,42840,116.8,6,7,0,Public
Company 2786,1,63036,,1,1,1,63036,,1,2,,Public
Company 2787,2,8202.3,10,1.5,1,2,8202.3,27,2,2,0,Public
Company 2788,1,55660.5,,1,1,1,55660.5,,1,1,,Public
Company 2789,1.75,26093.8125,31,1.571428571,9,7,104375.25,204.6666667,7,10,0,Public
Company 2790,1,3045,2,1,1,1,3045,,1,1,0,Public
Company 2791,2,0,,3,3,1,0,3,2,2,,Public
Company 2792,1,11497.5,19,3,3,1,11497.5,,1,1,0,Public
Company 2793,1,5202,11.5,1,1,3,15606,609,3,4,0,Public
Company 2794,1,387562.5,252,1,1,1,387562.5,,1,1,162500,Public
Company 2795,1,13947.48,4,1,1,1,13947.48,,1,1,0,Public
Company 2796,2,53423.57,,2.5,5,1,53423.57,,2,2,,Public
Company 2797,1,34125,,1,1,1,34125,,1,1,,Public
Company 2798,2,0,,1,1,1,0,9,2,3,,Public
Company 2799,2,83873.82,8,4.5,8,1,83873.82,,2,2,0,Public
Company 2800,1,457510.4,38,3,3,1,457510.4,,1,,0,Public
Company 2801,2,5076,1,1,1,2,5076,105,2,2,0,Private
Company 2802,1,39185.27,38,1,2,2,78370.54,772,2,2,0,Private
Company 2803,3,200043.01,32.2,1.333333333,4,2,200043.01,35.5,3,7,0,Public
Company 2804,2,129988.8,,1,1,2,129988.8,135,2,2,,Public
Company 2805,1,20502,7,1,1,1,20502,,1,1,0,Public
Company 2806,2,5462.6,,1,2,1,5462.6,,2,2,,Partnership
Company 2807,4.8,940320.25,44,1.666666667,20,9,4701601.25,62.56521739,24,23,4117,Public
Company 2808,1,21395.15,,3,3,1,21395.15,,1,1,,Private
Company 2809,3,126001.89,57.33333333,1.666666667,5,2,126001.89,57,3,3,0,Partnership
Company 2810,7.8,1181204.802,17.69565217,1.307692308,13,11,5906024.01,42.11764706,39,40,0,Public
Company 2811,1,29632.2,25,1.333333333,4,3,88896.6,566,3,2,148280,Private
Company 2812,1.5,325924.4,,2,4,2,651848.8,451,3,3,,Private
Company 2813,1,14348,,1,1,1,14348,,1,1,,Private
Company 2814,1.25,55269,26,1.6,7,3,221076,322.75,5,5,0,Private
Company 2815,1,16294.68,,1,1,1,16294.68,,1,1,,Private
Company 2816,2,2366995.32,,2.25,8,2,4733990.64,258.3333333,4,4,,Private
Company 2817,2,18480,,1,1,2,18480,26,2,2,,Private
Company 2818,1.333333333,26454,22,1.5,6,4,79362,253,4,4,0,Private
Company 2819,2,8704.65,,1.5,3,2,17409.3,90,4,4,,Private
Company 2820,1.666666667,41870.32,16.25,1,3,4,125610.96,217,5,5,0,Private
Company 2821,1,17115,,1,1,1,17115,,1,1,,Private
Company 2822,2,18366.6,2.5,1.1,6,6,91833,150.5555556,10,11,0,Private
Company 2823,2.25,78035.6075,6.5,1.222222222,6,8,312142.43,171.1428571,9,12,0,Private
Company 2824,1,12240,,1,1,1,12240,,1,4,,Private
Company 2825,2.5,37960.2,9.2,1,3,4,75920.4,137.6666667,5,5,0,Private
Company 2826,1,2637.5,10,1,1,1,2637.5,,1,1,0,Private
Company 2827,1,2438,,1,1,1,2438,,1,1,,Private
Company 2828,2,57850.23,,4,8,2,57850.23,152,2,2,,Private
Company 2829,1,3135,,1,1,1,3135,,1,1,,Private
Company 2830,1,2205,,1,1,1,2205,,1,1,,Private
Company 2831,1,2520,,1,1,1,2520,,1,1,,Private
Company 2832,1.5,40565.23,25,1,3,3,81130.46,334.5,3,3,0,Private
Company 2833,1.333333333,499183.3333,34.66666667,1.75,6,4,1497550,182.3333333,4,7,1353520,Private
Company 2834,2,24268.2,49.28571429,2.25,8,4,48536.4,74.66666667,4,6,0,Private
Company 2835,1.333333333,21934,6,1.75,3,4,65802,278.3333333,4,4,0,Private
Company 2836,1.333333333,14997.66667,,1,1,4,44993,264.3333333,4,4,,Private
Company 2837,2,32684.445,22,1.25,5,3,65368.89,441,4,5,0,Private
Company 2838,1.5,18382.22,2,1,2,3,36764.44,136.5,3,3,0,Private
Company 2839,1,4672.5,,1,1,1,4672.5,,1,1,,Private
Company 2840,1.666666667,53710.7,51.16666667,1.6,8,4,161132.1,182.5,5,8,0,Private
Company 2841,1.75,125565.56,75.77777778,4.428571429,5,6,502262.24,136,7,7,140450,Private
Company 2842,2.5,197978.3,36.33333333,1.2,3,4,395956.6,53.5,5,3,128811,Private
Company 2843,1,13912.5,20,1,1,1,13912.5,,1,1,0,Private
Company 2844,2,37903.6,32.5,2,2,2,37903.6,38,2,3,18551,Private
Company 2845,3,45267.6,3,1.333333333,4,2,45267.6,82.5,3,2,0,Private
Company 2846,1,4590,,1,1,2,9180,144,2,2,,Private
Company 2847,3,156240,1,1,2,3,156240,71.5,3,3,0,Private
Company 2848,2,99335.79333,3.666666667,1.333333333,6,3,298007.38,190.6666667,6,8,0,Private
Company 2849,2,84125.795,,1,4,3,168251.59,130,4,7,,Private
Company 2850,1.5,372566.86,2,1,3,1,745133.72,378,3,4,0,Private
Company 2851,1,30240,,1,1,1,30240,,1,1,,Private
Company 2852,1,57520,,1,1,1,57520,,1,1,,Private
Company 2853,2,53130,,1,2,2,53130,92,2,2,,Private
Company 2854,1,5717.5,6,1,1,1,5717.5,,1,1,0,Private
Company 2855,1,11605,,1,1,1,11605,,1,1,,Private
Company 2856,1,9549.86,,1,1,1,9549.86,,1,1,,Private
Company 2857,1,4500,32,1,1,1,4500,,1,4,0,Private
Company 2858,2.2,60401.9,19.6,1.181818182,9,10,302009.5,133.9,11,13,0,Private
Company 2859,1,11660,,1,1,1,11660,,1,1,,Private
Company 2860,2,7038,6,1,1,2,7038,65,2,2,0,Private
Company 2861,6.4,440879.402,7.5625,1.78125,5,11,2204397.01,45.03225807,32,33,0,Private
Company 2862,1,293751.14,,6.5,13,2,587502.28,743,2,2,,Private
Company 2863,1,4360.5,11,1,1,1,4360.5,,1,1,0,Private
Company 2864,1,33201,,1,1,1,33201,,1,1,,Private
Company 2865,1,36462,,1,1,1,36462,,1,1,,Private
Company 2866,1,2520,1,1,1,1,2520,,1,1,0,Private
Company 2867,5,81090,57.6,1.2,4,5,81090,83.75,5,5,0,Private
Company 2868,5,127627.5,3,1,1,3,127627.5,46.66666667,5,5,0,Private
Company 2869,1,33000,,1,1,1,33000,,1,1,,Private
Company 2870,2,4620,,1,1,2,4620,24,2,2,,Private
Company 2871,1,3323.25,,2,2,1,3323.25,,1,1,,Private
Company 2872,1.666666667,21857.75,2,1.6,7,3,65573.25,244.6666667,5,5,0,Private
Company 2873,1,26638.5,,1,1,1,53277,357,2,2,,Private
Company 2874,1,5040,,1,1,1,5040,,1,1,,Private
Company 2875,1.333333333,27154.75,,1.25,4,4,81464.25,235.3333333,4,4,,Private
Company 2876,1,58293.24,48,2,2,1,58293.24,,1,1,0,Private
Company 2877,1,9530,,1,1,1,9530,,1,1,,Private
Company 2878,1,2520,,1,1,1,2520,,1,1,,Private
Company 2879,1.25,194603.9475,17,1,3,4,778415.79,236.75,5,5,136501,Private
Company 2880,1,3969,,1,1,1,3969,,1,1,,Private
Company 2881,2.333333333,28529.3,3,1.142857143,5,7,85587.9,163.3333333,7,10,0,Private
Company 2882,1.5,78663.48,,1.666666667,5,2,157326.96,173,3,2,,Private
Company 2883,1,45813.3,4,1,2,2,91626.6,401,2,2,0,Private
Company 2884,2,141409.25,35.5,2,4,2,282818.5,125.6666667,4,4,0,Private
Company 2885,2,512231.775,242.5,1,2,4,1024463.55,141.6666667,4,3,906730,Private
Company 2886,29.75,561519.9575,3.230769231,1.016806723,3,12,2246079.83,34.21621622,119,111,31224,Private
Company 2887,2,18499.83,36,2.5,5,1,18499.83,,2,2,0,Private
Company 2888,1,73440,,1,1,1,73440,,1,1,,Private
Company 2889,1,59850,,2,2,1,59850,,1,1,,Private
Company 2890,1,32247.66,32,3,3,1,32247.66,,1,2,9258,Private
Company 2891,2,5618,10.5,1,1,1,5618,,2,3,0,Private
Company 2892,3.666666667,252108.6867,10.42857143,1.363636364,12,7,756326.06,102.6666667,11,11,0,Private
Company 2893,2,14081.74,36,1,2,1,14081.74,,2,2,0,Private
Company 2894,1,9486,,1,1,1,9486,,1,1,,Private
Company 2895,2,127606.05,4,3,4,2,127606.05,286,2,2,0,Private
Company 2896,1,5300,,1,1,1,5300,,1,1,,Private
Company 2897,4,283520.14,54.25,2.25,14,5,567040.28,215.8333333,8,10,0,Private
Company 2898,1.5,16524,15,1,1,3,33048,422.5,3,3,0,Private
Company 2899,2,106545,97,1,2,2,106545,273,2,3,0,Private
Company 2900,2,87000,,1,1,1,87000,13,2,1,,Private
Company 2901,1,5631.5,,1,2,2,11263,159,2,2,,Private
Company 2902,1,46500,,1,1,1,46500,,1,1,,Private
Company 2903,3.8,86269.5,2.461538462,1,1,11,431347.5,77.88888889,19,25,0,Private
Company 2904,1,18972,,1,1,1,18972,,1,1,,Private
Company 2905,13.8,184172.15,5.520833333,1.768115942,5,12,920860.75,32.47727273,69,78,53160,Private
Company 2906,1,2670,,1,1,1,2670,,1,1,,Private
Company 2907,1,258618.85,57.25,2.666666667,7,3,775856.55,357,3,6,763257,Private
Company 2908,1,8347.5,4,1,1,1,8347.5,,1,1,0,Private
Company 2909,1,5355,,1,1,1,5355,,1,1,,Private
Company 2910,2,30195,7.25,1.5,3,3,60390,268,4,4,13125,Private
Company 2911,5,734292.0167,15.5,3.133333333,38,8,2202876.05,83.16666667,15,25,0,Private
Company 2912,1.333333333,9724,12.5,1,1,3,29172,258.3333333,4,6,0,Private
Company 2913,5.5,666124.22,29.5,1,3,8,1332248.44,43.71428571,11,12,20550,Private
Company 2914,1,59346.25,,1.5,2,1,118692.5,360,2,2,,Private
Company 2915,1,34335,,1,1,1,34335,,1,1,,Private
Company 2916,1,10920,,1,1,1,10920,,1,1,,Private
Company 2917,1,24780,35,1,1,1,24780,,1,1,0,Private
Company 2918,1,19010.25,,1,1,1,19010.25,,1,1,,Private
Company 2919,1.5,40007.5,11,1,2,2,80015,1134,3,3,0,Private
Company 2920,2,43365,,1,1,2,43365,39,2,2,,Private
Company 2921,1,265898.7,56,1,1,1,265898.7,,1,1,265319,Private
Company 2922,1,62945.86,,1,1,1,62945.86,,1,1,,Private
Company 2923,1,23715,,2,2,1,23715,,1,1,,Private
Company 2924,2,18933.75,,1.5,4,4,37867.5,105.6666667,4,3,,Private
Company 2925,2,10696.69,73,6,1,2,10696.69,22,2,2,0,Private
Company 2926,1,4673.32,27,1,1,1,4673.32,,1,1,0,Private
Company 2927,1,1087.75,37,1,1,1,1087.75,,1,3,0,Private
Company 2928,2,16149.36,,2.5,5,1,16149.36,,2,2,,Private
Company 2929,2.25,26058.9725,43.18181818,3.444444444,7,5,104235.89,178,9,11,1,Private
Company 2930,2,66529.68,77,1,2,1,66529.68,,2,2,0,Private
Company 2931,1,2033.71,,1,1,1,2033.71,,1,1,,Private
Company 2932,1,12549.2,,1,1,1,12549.2,,1,1,,Private
Company 2933,1,86080,77,1,1,2,172160,584,2,2,0,Private
Company 2934,2,75495.75,,1.5,3,1,75495.75,,2,2,,Private
Company 2935,1,16784.25,,2,2,1,16784.25,,1,1,,Private
Company 2936,1,18012.96,,1,1,1,18012.96,,1,1,,Private
Company 2937,1,28912.8,,1,1,2,57825.6,352,2,2,,Private
Company 2938,1,26126.11,1.333333333,1,1,3,78378.33,248.5,3,5,0,Private
Company 2939,1,19950,,1,1,1,19950,,1,1,,Private
Company 2940,4.4,734160.326,83.11538462,2.818181818,60,11,3670801.63,68.45,22,32,456942,Private
Company 2941,2,128548.5,,1.5,3,1,128548.5,,2,2,,Private
Company 2942,1,13715,1,1,1,1,13715,,1,1,4115,Private
Company 2943,4.2,247970.1,34.85714286,1.619047619,11,11,1239850.5,86.8,21,25,50,Private
Company 2944,1,59492.2,,1,1,1,59492.2,,1,1,,Private
Company 2945,1,8062.5,,1,1,1,8062.5,,1,1,,Private
Company 2946,3,17280,2,1,1,2,17280,15.5,3,3,0,Private
Company 2947,1,5662.5,,1,1,1,5662.5,,1,1,,Private
Company 2948,1,7425,,1,1,1,7425,,1,1,,Private
Company 2949,1,5775,5,1,1,1,5775,,1,1,0,Private
Company 2950,1,170732.1,12,1,1,1,170732.1,,1,1,0,Private
Company 2951,2,16965,4,1,2,2,16965,117,2,2,0,Private
Company 2952,1,38525.4,117,1,1,1,38525.4,,1,3,19352,Private
Company 2953,3,373247.21,54.33333333,2.666666667,8,1,373247.21,1,3,3,0,Private
Company 2954,13.8,5928240.564,141.0107527,5.724637681,203,12,29641202.82,46.38709677,69,76,28499541,Private
Company 2955,1,13293,20,1,1,1,13293,,1,1,0,Private
Company 2956,1,12240,,1,1,1,12240,,1,1,,Private
Company 2957,2,28969.63,,3,6,1,28969.63,7,2,2,,Private
Company 2958,1,2584.28,,4,1,1,2584.28,,1,1,,Private
Company 2959,1,17850,1,1,1,1,17850,,1,1,0,Private
Company 2960,1.4,19819.56,8,1.142857143,5,7,99097.8,212.3333333,7,10,0,Private
Company 2961,2,0,,1,1,1,0,22,2,2,,Private
Company 2962,1,561.8,,1,1,1,561.8,,1,1,,Private
Company 2963,2,28814.04,48,7,14,1,28814.04,,2,2,0,Private
Company 2964,1,5393.28,,1,1,1,5393.28,,1,1,,Private
Company 2965,2.666666667,131692.95,35.36363636,5.375,26,2,395078.85,274.5,8,10,144742,Private
Company 2966,3,34650,,1,1,2,34650,33,3,3,,Private
Company 2967,3,98199.06,15,1.333333333,3,2,98199.06,64,3,3,0,Private
Company 2968,4,160227.515,25.5,1.5,6,5,320455.03,65.57142857,8,9,0,Private
Company 2969,1,2448,,1,1,1,2448,,1,1,,Private
Company 2970,1,6148,,1,1,1,6148,,1,1,,Private
Company 2971,1,30700,2,1,1,1,30700,,1,1,0,Private
Company 2972,1,15988.5,,1,1,1,15988.5,,1,1,,Private
Company 2973,1,3932.6,49,1,1,1,3932.6,,1,1,0,Private
Company 2974,1,10752.5,,1,1,1,10752.5,,1,1,,Private
Company 2975,2,4578.665,64,2.25,1,2,9157.33,183.5,4,7,0,Private
Company 2976,1,59343.75,,1,1,1,59343.75,,1,1,,Private
Company 2977,1.5,14860.5,1.25,1,1,1,29721,181.5,3,4,0,Private
Company 2978,1,123876.9,,1,1,1,123876.9,,1,1,,Private
Company 2979,1,16587.8,25,1,2,2,33175.6,207,2,2,8330,Private
Company 2980,5,491625,33.8,1.2,1,4,491625,35.25,5,9,0,Private
Company 2981,1,2520,,1,1,1,2520,,1,1,,Public
Company 2982,1,103441.08,,1,1,1,103441.08,,1,1,,Public
Company 2983,1,805,,1,1,1,805,,1,1,,Public
Company 2984,2,39375,110.5,1,1,2,39375,285,2,2,0,Public
Company 2985,3,3470169.88,198,2.833333333,25,7,13880679.52,108.7272727,12,14,29971735,Public
Company 2986,3,6751.5,16,1.333333333,4,3,6751.5,106,3,3,1670,Public
Company 2987,3,69832.485,,3,4,4,139664.97,83.8,6,7,,Public
Company 2988,1,5040,1,1,1,1,5040,,1,1,0,Public
Company 2989,1,12240,,1,1,1,12240,,1,1,,Public
Company 2990,2,135920,,2,4,2,135920,123,2,2,,Public
Company 2991,1,4419.405,,1,2,2,8838.81,838,2,2,,Public
Company 2992,1,25500,6,1,1,1,25500,,1,2,0,Public
Company 2993,1.333333333,20502,,1,4,4,61506,341.3333333,4,4,,Public
Company 2994,3,145590,70.5,1,1,2,145590,10.5,3,3,0,Public
Company 2995,1,206010.34,26,1,1,1,206010.34,,1,1,61803,Public
Company 2996,1,6783,,1,1,1,6783,,1,1,,Public
Company 2997,2.5,101452.5,13.33333333,1.2,4,4,202905,83,5,4,0,Public
Company 2998,1,126684,25,1,1,1,126684,,1,1,0,Public
Company 2999,2,59319.68,,1.5,3,1,59319.68,,2,2,,Public
Company 3000,1.333333333,25518.85,5,1.5,6,3,76556.55,338.6666667,4,4,22720.01,Public
Company 3001,8.666666667,1874831.99,34.16666667,2.115384615,21,8,5624495.97,60.875,26,31,0,Public
Company 3002,1,12240,21,1,1,1,12240,,1,3,0,Public
Company 3003,1,20624,,1,1,2,41248,268,2,2,,Public
Company 3004,1,2720,,1,1,1,2720,,1,1,,Public
Company 3005,5,881947.92,60.72727273,1.25,17,9,3527791.68,58.10526316,20,20,0,Public
Company 3006,2,28158.38,11,1.5,3,1,28158.38,,2,2,0,Public
Company 3007,1.666666667,591397.56,34,1.8,6,4,1774192.68,272.5,5,12,0,Public
Company 3008,2,299317.5,14,1,1,1,299317.5,,2,3,75300,Public
Company 3009,1,57847.5,1,1.5,3,2,115695,971,2,2,5088,Public
Company 3010,5.6,612289.902,12.86666667,1,15,10,3061449.51,61.81818182,28,39,0,Public
Company 3011,1,32886,,1,1,1,32886,,1,3,,Public
Company 3012,1,30900,13,1.5,2,2,61800,94,2,2,0,Public
Company 3013,1,31321.5,,2,2,1,31321.5,,1,2,,Public
Company 3014,2,15606,9,1,2,9,78030,135.4444444,10,10,0,Public
Company 3015,1,50569,,1,2,2,101138,643,2,2,,Public
Company 3016,1,8000.56,,1,1,1,8000.56,,1,,,Public
Company 3017,1,27650,23,1,2,2,55300,321,2,2,12000,Public
